Months_Inactive_12_mon,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2
2,0.00019864,0.9998
3,0.00018339,0.99982
6,8.5047e-05,0.99991
1,0.00018025,0.99982
3,0.00015005,0.99985
2,0.9949,0.0051
2,6.4428e-05,0.99994
1,9.2637e-05,0.99991
2,6.6734e-05,0.99993
1,3.4833e-05,0.99997
3,0.00025239,0.99975
3,0.00018864,0.99981
3,0.99104,0.00896
2,0.00010375,0.9999
2,0.00011811,0.99988
1,7.2016e-05,0.99993
2,0.00034664,0.99965
2,0.00010386,0.9999
1,5.3155e-05,0.99995
3,0.00043772,0.99956
3,0.00018145,0.99982
3,0.99497,0.00503
2,0.00010684,0.99989
3,0.99902,0.00098036
2,0.00019864,0.9998
3,0.00027604,0.99972
2,0.00010386,0.9999
1,5.3542e-05,0.99995
1,8.2285e-05,0.99992
2,0.99244,0.00756
3,0.99714,0.00285845
3,0.9978,0.00219584
1,6.3492e-05,0.99994
2,7.3235e-05,0.99993
2,0.00017468,0.99983
3,0.99061,0.00939
2,0.99574,0.00425916
3,0.00010546,0.99989
3,9.8983e-05,0.9999
2,0.00020077,0.9998
1,4.9622e-05,0.99995
2,0.00020424,0.9998
2,0.99395,0.00605
3,0.00053272,0.99947
3,0.00019771,0.9998
1,5.6825e-05,0.99994
1,9.4447e-05,0.99991
2,0.99741,0.00259482
3,0.00011256,0.99989
2,0.99675,0.00325077
3,0.00034872,0.99965
2,0.00019864,0.9998
2,0.00032656,0.99967
2,0.00011483,0.99989
1,4.8064e-05,0.99995
3,0.00017486,0.99983
3,0.00052057,0.99948
2,0.99397,0.00603
3,0.99683,0.00317458
2,0.00011811,0.99988
3,9.8983e-05,0.9999
3,0.99411,0.00589
3,7.1552e-05,0.99993
2,0.00011605,0.99988
3,0.00029408,0.99971
3,0.00031726,0.99968
3,0.00048435,0.99952
3,0.00016966,0.99983
2,6.6728e-05,0.99993
1,0.99391,0.00609
2,4.7646e-05,0.99995
3,0.00010953,0.99989
3,0.00010171,0.9999
3,0.00060712,0.99939
3,0.99473,0.00527
2,0.00032942,0.99967
2,6.0563e-05,0.99994
2,0.99466,0.00534
2,0.00011703,0.99988
3,0.00030251,0.9997
3,0.99683,0.00317458
0,1.1536e-05,0.99999
3,0.99819,0.00181217
0,3.89e-05,0.99996
1,6.054e-05,0.99994
2,0.00019213,0.99981
2,0.99666,0.00334333
1,0.00011913,0.99988
1,5.5564e-05,0.99994
1,0.00016112,0.99984
3,0.00010848,0.99989
1,2.8501e-05,0.99997
2,0.99137,0.00863
3,0.00010848,0.99989
3,0.00044282,0.99956
2,7.3235e-05,0.99993
3,0.00017488,0.99983
3,0.00047537,0.99952
3,0.00018145,0.99982
2,0.99493,0.00507
1,0.00014907,0.99985
3,0.00019191,0.99981
3,0.00048435,0.99952
2,7.5449e-05,0.99992
2,0.00011751,0.99988
3,0.00021962,0.99978
3,0.00026028,0.99974
1,0.00018025,0.99982
3,0.00027008,0.99973
3,0.00056716,0.99943
2,0.00011065,0.99989
2,0.99704,0.00295827
3,0.99616,0.0038363
3,0.00025237,0.99975
2,0.98608,0.01392
1,4.7263e-05,0.99995
2,0.99129,0.00871
4,0.00023192,0.99977
2,6.9248e-05,0.99993
3,0.00011924,0.99988
2,0.00016428,0.99984
3,0.99932,0.0006789
3,0.00021165,0.99979
1,6.3492e-05,0.99994
2,0.99706,0.00294141
3,0.00030845,0.99969
3,0.00048435,0.99952
1,3.3505e-05,0.99997
3,0.99714,0.00285845
3,0.99129,0.00871
6,5.092e-05,0.99995
1,9.8335e-05,0.9999
1,0.00016861,0.99983
3,0.00011697,0.99988
2,0.00031517,0.99968
2,0.99098,0.00902
6,9.1362e-05,0.99991
3,0.0003139,0.99969
2,0.0001546,0.99985
2,0.00012144,0.99988
2,0.00019143,0.99981
3,0.00029196,0.99971
2,0.00022068,0.99978
1,0.98217,0.01783
2,0.00011065,0.99989
3,0.00018864,0.99981
3,0.00041087,0.99959
3,0.00047034,0.99953
1,6.282e-05,0.99994
6,7.1435e-05,0.99993
1,9.2637e-05,0.99991
3,0.00043049,0.99957
2,0.00034841,0.99965
1,0.99684,0.00316131
1,2.0974e-05,0.99998
1,0.98271,0.01729
1,0.00015942,0.99984
2,0.00032656,0.99967
2,0.00035894,0.99964
1,0.00010183,0.9999
2,0.00011065,0.99989
2,6.2633e-05,0.99994
2,6.6728e-05,0.99993
1,0.99371,0.00629
3,0.00020412,0.9998
3,6.8853e-05,0.99993
3,0.0001231,0.99988
2,0.00030803,0.99969
2,8.381e-05,0.99992
1,0.98327,0.01673
3,0.00018665,0.99981
1,3.4833e-05,0.99997
2,0.99686,0.0031388
1,5.5282e-05,0.99994
1,3.3214e-05,0.99997
1,3.2055e-05,0.99997
2,0.99544,0.00455805
3,0.99814,0.00186317
3,8.1018e-05,0.99992
3,0.00026692,0.99973
5,0.00034859,0.99965
1,0.00016399,0.99984
3,0.00034503,0.99965
2,0.99495,0.00505
2,0.00031517,0.99968
1,9.2637e-05,0.99991
2,0.99183,0.00817
3,0.00031726,0.99968
1,3.8289e-05,0.99996
1,0.00016112,0.99984
3,7.8077e-05,0.99992
1,5.8763e-05,0.99994
3,0.997,0.00299743
3,0.00029408,0.99971
1,9.2637e-05,0.99991
2,0.00019864,0.9998
2,0.99156,0.00844
3,0.00051788,0.99948
4,0.0004417,0.99956
4,0.00056901,0.99943
3,0.000158,0.99984
2,0.00032656,0.99967
2,0.98513,0.01487
1,4.9875e-05,0.99995
3,0.00021962,0.99978
2,0.99677,0.00323494
1,5.5077e-05,0.99994
2,7.0576e-05,0.99993
2,0.00020077,0.9998
2,0.00034248,0.99966
3,0.00052052,0.99948
3,0.99473,0.00527
1,9.9893e-05,0.9999
2,4.3568e-05,0.99996
1,9.3448e-05,0.99991
2,0.00017969,0.99982
2,0.00016428,0.99984
3,0.0003139,0.99969
3,0.00056716,0.99943
3,0.99374,0.00626
4,0.99631,0.00369001
6,0.00044776,0.99955
1,8.453e-05,0.99992
3,0.00019866,0.9998
3,0.00034872,0.99965
3,0.99674,0.00326498
2,0.00019143,0.99981
2,0.00021042,0.99979
2,0.00015971,0.99984
3,0.0001231,0.99988
2,0.00032656,0.99967
3,0.99671,0.00329379
3,0.99467,0.00533
1,3.8289e-05,0.99996
3,0.00058851,0.99941
3,6.6935e-05,0.99993
1,0.00010566,0.99989
3,0.99691,0.00308778
1,0.00010566,0.99989
1,5.5077e-05,0.99994
3,0.00031104,0.99969
3,0.00017987,0.99982
1,8.6952e-05,0.99991
2,0.00012982,0.99987
2,0.99709,0.0029104
2,0.00019143,0.99981
2,0.00011382,0.99989
3,0.99808,0.0019163
2,0.00011703,0.99988
3,0.00053543,0.99946
4,0.99871,0.00128895
2,0.0001747,0.99983
2,0.00029801,0.9997
3,0.99808,0.00191647
3,0.00029411,0.99971
3,0.00053543,0.99946
1,8.1736e-05,0.99992
3,0.00011192,0.99989
2,0.00019864,0.9998
2,0.9948,0.0052
4,0.00047012,0.99953
3,0.00010182,0.9999
2,3.941e-05,0.99996
3,0.00011377,0.99989
3,0.00050163,0.9995
4,0.0002344,0.99977
2,0.00033886,0.99966
4,0.99682,0.00317639
2,0.99704,0.00295637
2,0.99903,0.00097026
3,0.9871,0.0129
1,0.00011504,0.99988
2,7.8291e-05,0.99992
2,0.00030653,0.99969
1,3.4465e-05,0.99997
2,0.00011671,0.99988
3,6.6935e-05,0.99993
3,0.00011061,0.99989
2,6.6728e-05,0.99993
2,0.99447,0.00553
2,0.00031517,0.99968
2,0.9949,0.0051
3,0.99733,0.00267072
1,2.1081e-05,0.99998
1,0.00011311,0.99989
2,0.00019311,0.99981
1,0.00016305,0.99984
1,5.6158e-05,0.99994
1,5.7151e-05,0.99994
6,0.00041093,0.99959
1,0.00010183,0.9999
2,0.00029801,0.9997
2,0.00011482,0.99989
3,0.00030251,0.9997
2,0.00013121,0.99987
3,0.00050168,0.9995
2,0.00020424,0.9998
2,0.99706,0.00294141
2,4.2358e-05,0.99996
3,0.99028,0.00972
2,0.00022068,0.99978
6,9.4124e-05,0.99991
3,0.998,0.002003
1,2.0713e-05,0.99998
2,7.9128e-05,0.99992
2,6.6245e-05,0.99993
2,0.00011604,0.99988
2,0.99735,0.00264844
3,0.00027604,0.99972
1,3.1176e-05,0.99997
4,0.00020979,0.99979
2,0.99697,0.00302546
3,6.8225e-05,0.99993
2,0.00010684,0.99989
3,0.00051793,0.99948
2,0.00032656,0.99967
1,5.5564e-05,0.99994
2,0.00018475,0.99982
1,0.00016249,0.99984
5,0.00038536,0.99961
3,6.0552e-05,0.99994
1,5.5559e-05,0.99994
2,0.9948,0.0052
3,0.00050168,0.9995
3,0.00034328,0.99966
2,0.00016428,0.99984
5,0.00013749,0.99986
2,0.99466,0.00534
2,0.00019519,0.9998
3,0.99808,0.00191647
3,0.9939,0.0061
3,0.00029196,0.99971
2,0.99207,0.00793
2,0.99704,0.00295827
2,7.2863e-05,0.99993
3,0.00029196,0.99971
2,0.00018475,0.99982
2,0.98564,0.01436
2,0.9964,0.00359603
1,9.7154e-05,0.9999
4,0.0001897,0.99981
1,5.5559e-05,0.99994
2,7.8291e-05,0.99992
3,0.00017526,0.99982
2,0.00022525,0.99977
2,0.00019517,0.9998
3,0.9968,0.00320374
3,0.99924,0.00076382
1,9.8837e-05,0.9999
2,0.00033886,0.99966
3,0.00019191,0.99981
1,2.6479e-05,0.99997
1,5.3542e-05,0.99995
3,0.00019771,0.9998
1,0.00016861,0.99983
1,5.5559e-05,0.99994
2,0.99697,0.00302519
2,0.00010386,0.9999
2,0.00022525,0.99977
1,0.00013562,0.99986
2,0.99657,0.00342939
3,0.00018864,0.99981
3,0.00055052,0.99945
3,0.99691,0.00308778
2,0.99686,0.0031388
3,0.0003139,0.99969
2,0.00011482,0.99989
3,0.00019191,0.99981
2,0.00021724,0.99978
2,0.98369,0.01631
1,3.7884e-05,0.99996
1,3.6508e-05,0.99996
1,9.7154e-05,0.9999
1,0.99063,0.00937
3,0.00030251,0.9997
3,0.0003139,0.99969
1,0.00013944,0.99986
2,0.99513,0.00487126
3,0.99813,0.00187387
1,0.00013405,0.99987
3,0.99674,0.00326213
1,5.5077e-05,0.99994
3,0.00012764,0.99987
2,0.99697,0.00302546
3,0.99832,0.00167742
2,0.00017468,0.99983
2,0.00034841,0.99965
3,5.694e-05,0.99994
1,8.4537e-05,0.99992
1,0.00015365,0.99985
6,0.99903,0.00096743
3,0.00019771,0.9998
3,0.00050163,0.9995
1,9.2637e-05,0.99991
2,0.00030946,0.99969
3,0.00018162,0.99982
3,0.00047086,0.99953
6,0.9932,0.0068
2,0.00011065,0.99989
2,0.9975,0.00250084
2,0.99695,0.00305189
5,0.00042785,0.99957
1,8.2704e-05,0.99992
1,0.00015252,0.99985
3,0.00020735,0.99979
3,6.6595e-05,0.99993
2,0.99675,0.00325077
2,0.00011604,0.99988
3,0.00030516,0.99969
5,0.00020741,0.99979
2,0.00011937,0.99988
3,0.00025237,0.99975
3,0.00013386,0.99987
2,0.00012511,0.99987
2,0.00010417,0.9999
3,0.99374,0.00626
3,0.00032275,0.99968
2,0.99731,0.00269029
2,0.00029799,0.9997
2,0.00012982,0.99987
3,0.00019191,0.99981
1,5.8763e-05,0.99994
3,0.00030519,0.99969
3,0.99711,0.00288892
5,0.99832,0.00168378
2,0.99886,0.0011409
3,0.00018864,0.99981
3,0.00031104,0.99969
2,0.00028744,0.99971
1,3.4833e-05,0.99997
2,5.2139e-05,0.99995
2,6.864e-05,0.99993
1,0.00021333,0.99979
3,0.00070078,0.9993
3,0.00010545,0.99989
2,0.00032656,0.99967
3,0.99812,0.00188031
1,8.453e-05,0.99992
2,0.99244,0.00756
3,0.0003139,0.99969
3,0.00053237,0.99947
2,7.7018e-05,0.99992
2,7.0576e-05,0.99993
3,0.00011515,0.99988
3,0.00010848,0.99989
2,0.99047,0.00953
1,0.00023984,0.99976
3,0.99821,0.00179304
2,0.99686,0.0031388
3,7.5683e-05,0.99992
2,6.864e-05,0.99993
3,0.00030251,0.9997
3,0.0005948,0.99941
1,0.00016112,0.99984
3,0.0005564,0.99944
3,0.00030519,0.99969
2,0.00019213,0.99981
2,0.00017969,0.99982
3,0.00077466,0.99923
2,0.99703,0.00296843
1,5.5564e-05,0.99994
3,0.00018145,0.99982
1,3.3866e-05,0.99997
2,0.00037246,0.99963
1,4.8595e-05,0.99995
1,0.98961,0.01039
6,0.99902,0.00097887
3,0.99816,0.00184351
3,0.00010943,0.99989
3,0.00010546,0.99989
2,0.00011751,0.99988
2,6.9242e-05,0.99993
1,0.99268,0.00732
2,6.4745e-05,0.99994
2,4.3568e-05,0.99996
1,0.00015365,0.99985
3,0.00050163,0.9995
3,0.0001736,0.99983
3,0.00010545,0.99989
2,0.00044353,0.99956
3,0.00054773,0.99945
2,7.4017e-05,0.99993
3,0.0005564,0.99944
3,0.99866,0.00133669
1,5.663e-05,0.99994
1,0.00022869,0.99977
3,0.99111,0.00889
3,0.00017987,0.99982
3,0.99814,0.00186317
1,3.2291e-05,0.99997
3,0.00018145,0.99982
2,0.00019751,0.9998
3,0.00030519,0.99969
5,0.00022083,0.99978
3,0.00018145,0.99982
3,0.00010943,0.99989
2,0.99788,0.00211605
0,0.97266,0.02734
1,0.99798,0.00202158
1,9.6126e-05,0.9999
3,5.694e-05,0.99994
3,0.00078294,0.99922
1,0.00015942,0.99984
1,9.2637e-05,0.99991
1,0.00014422,0.99986
3,0.0003262,0.99967
2,0.00031746,0.99968
3,0.00031104,0.99969
2,0.00033886,0.99966
2,0.00011811,0.99988
2,0.00037644,0.99962
1,5.7151e-05,0.99994
3,0.00016415,0.99984
3,0.00031104,0.99969
1,0.00016399,0.99984
3,0.00017987,0.99982
4,0.9973,0.00270332
3,0.00062998,0.99937
3,0.98528,0.01472
2,0.99724,0.002764
3,0.99464,0.00536
3,0.00019191,0.99981
3,0.00050163,0.9995
3,0.99714,0.00285845
3,0.00018053,0.99982
2,0.00018475,0.99982
5,0.00013065,0.99987
2,0.00033577,0.99966
3,0.000516,0.99948
2,0.99701,0.00299329
3,0.99452,0.00548
2,0.00019311,0.99981
2,0.00019311,0.99981
2,0.00016891,0.99983
2,7.3235e-05,0.99993
2,4.0521e-05,0.99996
3,0.99681,0.00319278
3,0.00018665,0.99981
2,0.00011743,0.99988
2,0.00032656,0.99967
3,0.00026028,0.99974
3,0.99807,0.00193323
2,0.99236,0.00764
2,0.00011605,0.99988
1,1.9069e-05,0.99998
6,0.00021578,0.99978
2,0.99701,0.00299357
3,0.00047086,0.99953
1,0.00017371,0.99983
1,0.98154,0.01846
3,0.00030251,0.9997
3,9.3087e-05,0.99991
2,0.00011703,0.99988
3,0.00019771,0.9998
3,0.00016413,0.99984
3,0.00021165,0.99979
2,0.99741,0.00259482
3,0.00018864,0.99981
2,0.99129,0.00871
3,0.00056716,0.99943
2,0.00011605,0.99988
2,6.9242e-05,0.99993
3,0.00010944,0.99989
3,0.99818,0.00182139
1,0.00014907,0.99985
3,0.00018864,0.99981
2,0.99495,0.00505
2,7.1987e-05,0.99993
2,0.00019213,0.99981
3,0.00021165,0.99979
2,0.99695,0.00305189
3,0.99702,0.00298315
3,0.99937,0.00063174
2,0.00011811,0.99988
1,6.054e-05,0.99994
2,0.00029799,0.9997
3,0.00011192,0.99989
2,0.00011066,0.99989
3,0.00018494,0.99982
3,0.00011377,0.99989
1,0.00016399,0.99984
1,8.453e-05,0.99992
3,0.00011924,0.99988
3,0.00019771,0.9998
6,0.00023881,0.99976
3,0.00011192,0.99989
3,0.00033251,0.99967
1,9.7154e-05,0.9999
1,5.3155e-05,0.99995
1,9.2637e-05,0.99991
6,0.00055326,0.99945
2,0.00033886,0.99966
4,0.00021738,0.99978
3,0.99497,0.00503
3,0.00058553,0.99941
2,0.00012916,0.99987
3,0.99458,0.00542
3,0.9952,0.00479863
3,0.0003139,0.99969
2,0.00034248,0.99966
1,0.00016249,0.99984
2,0.00033577,0.99966
3,0.00015005,0.99985
3,0.00015007,0.99985
3,0.00043772,0.99956
1,3.415e-05,0.99997
3,0.99757,0.00242697
1,3.429e-05,0.99997
3,0.00050163,0.9995
2,9.7673e-05,0.9999
1,0.00016249,0.99984
1,9.8837e-05,0.9999
2,0.99161,0.00839
1,2.2438e-05,0.99998
2,7.3235e-05,0.99993
2,7.0865e-05,0.99993
1,4.7263e-05,0.99995
3,0.99808,0.0019163
2,0.00019683,0.9998
2,6.6728e-05,0.99993
3,0.99411,0.00589
2,0.99527,0.00472896
3,0.00018864,0.99981
3,0.00055052,0.99945
2,0.00011382,0.99989
2,0.00017091,0.99983
5,0.00052589,0.99947
3,0.00058851,0.99941
2,0.99706,0.00294141
3,0.00028395,0.99972
6,0.00023881,0.99976
6,8.2643e-05,0.99992
0,0.98468,0.01532
3,0.00018145,0.99982
3,0.99824,0.00175907
3,0.00062998,0.99937
3,0.00018494,0.99982
5,0.00036048,0.99964
1,0.00015942,0.99984
3,0.00052052,0.99948
2,7.1987e-05,0.99993
2,0.00021042,0.99979
1,8.453e-05,0.99992
1,9.6126e-05,0.9999
3,0.99808,0.00191647
1,0.00016399,0.99984
4,0.99834,0.00165792
3,0.00011256,0.99989
2,0.99684,0.0031619
2,0.99695,0.00305189
3,0.00025237,0.99975
1,3.2055e-05,0.99997
2,0.00011382,0.99989
3,0.99395,0.00605
3,0.00010469,0.9999
3,0.99487,0.00513
2,0.99703,0.00296843
3,6.7657e-05,0.99993
2,0.99684,0.0031619
3,0.99635,0.00364906
1,4.8595e-05,0.99995
3,0.00029411,0.99971
1,0.00015944,0.99984
1,3.415e-05,0.99997
3,0.99482,0.00518
2,0.00028024,0.99972
2,0.00030653,0.99969
3,0.00029411,0.99971
3,0.99326,0.00674
5,0.00059255,0.99941
2,0.00016471,0.99984
1,5.3542e-05,0.99995
2,0.00019683,0.9998
2,0.00011604,0.99988
3,0.00034872,0.99965
3,0.000516,0.99948
2,0.00012982,0.99987
3,0.00027604,0.99972
1,0.00015804,0.99984
1,0.00015942,0.99984
3,0.0001106,0.99989
3,0.99768,0.00231656
3,0.99691,0.00308778
2,0.00033886,0.99966
2,0.00019143,0.99981
2,7.1987e-05,0.99993
3,0.00018145,0.99982
2,0.00011751,0.99988
3,0.00056988,0.99943
3,6.8853e-05,0.99993
3,0.00018864,0.99981
3,0.0005564,0.99944
3,0.00054115,0.99946
2,0.9975,0.00250084
3,0.99431,0.00569
1,0.00018025,0.99982
1,0.00016861,0.99983
3,0.00030516,0.99969
3,0.00033251,0.99967
1,9.7154e-05,0.9999
2,0.00010684,0.99989
1,3.8289e-05,0.99996
2,0.00037246,0.99963
2,0.00012511,0.99987
3,0.998,0.002003
4,0.99799,0.002009
3,0.0001106,0.99989
3,0.00011574,0.99988
2,0.00033692,0.99966
2,0.00011811,0.99988
3,0.00010848,0.99989
3,0.00052613,0.99947
3,0.00018665,0.99981
1,5.6825e-05,0.99994
3,0.00047086,0.99953
3,0.99467,0.00533
3,0.00016413,0.99984
3,0.00050168,0.9995
1,3.4465e-05,0.99997
2,0.00035213,0.99965
6,0.00014478,0.99986
2,0.00017274,0.99983
2,0.99549,0.00451007
1,0.00015252,0.99985
3,0.99661,0.00338788
2,0.00011482,0.99989
2,0.00021724,0.99978
1,5.7151e-05,0.99994
2,8.4706e-05,0.99992
3,0.00011061,0.99989
3,0.000516,0.99948
3,0.99497,0.00503
1,0.00017455,0.99983
2,0.99675,0.00325077
4,0.00023192,0.99977
2,0.00032945,0.99967
1,5.5077e-05,0.99994
1,5.5559e-05,0.99994
2,0.00033577,0.99966
1,0.00016574,0.99983
2,0.99704,0.00295827
3,0.00027607,0.99972
1,9.9893e-05,0.9999
3,0.00015435,0.99985
5,0.99832,0.00168378
2,6.9242e-05,0.99993
3,0.00012373,0.99988
2,0.00033886,0.99966
3,0.00041087,0.99959
2,0.00011751,0.99988
3,0.0005564,0.99944
2,6.2633e-05,0.99994
2,0.99709,0.0029104
3,0.99775,0.00225216
1,9.8335e-05,0.9999
6,0.00027529,0.99972
1,4.8064e-05,0.99995
2,0.00021834,0.99978
2,0.00011065,0.99989
2,4.1986e-05,0.99996
2,0.00019864,0.9998
2,0.99073,0.00927
3,0.99711,0.00288892
1,0.00016112,0.99984
3,0.00018145,0.99982
1,0.99576,0.00424232
2,0.00016428,0.99984
3,0.000498,0.9995
2,0.00034841,0.99965
3,0.99431,0.00569
2,0.00011703,0.99988
1,5.7762e-05,0.99994
2,0.98667,0.01333
3,0.00030251,0.9997
1,3.2288e-05,0.99997
2,0.00022068,0.99978
3,0.00018665,0.99981
3,0.00016463,0.99984
3,0.99903,0.00097
2,0.99799,0.00201294
4,0.00066526,0.99933
2,0.00032656,0.99967
1,9.2637e-05,0.99991
3,0.00016413,0.99984
3,0.00011574,0.99988
2,7.5449e-05,0.99992
2,0.0001861,0.99981
2,6.9242e-05,0.99993
3,0.0002596,0.99974
2,0.00039871,0.9996
1,5.7151e-05,0.99994
2,0.00033886,0.99966
1,9.3457e-05,0.99991
1,9.8837e-05,0.9999
3,0.99686,0.00314112
5,0.00021326,0.99979
3,0.99671,0.00329379
2,0.00031746,0.99968
2,0.00037246,0.99963
3,0.9912,0.0088
1,5.8763e-05,0.99994
1,3.5437e-05,0.99996
3,0.99711,0.00288892
3,0.0001007,0.9999
1,3.4268e-05,0.99997
1,3.6508e-05,0.99996
3,7.6492e-05,0.99992
1,0.00015252,0.99985
1,0.00017371,0.99983
2,7.0576e-05,0.99993
2,0.00010307,0.9999
2,7.0576e-05,0.99993
1,9.0056e-05,0.99991
1,9.6126e-05,0.9999
1,6.282e-05,0.99994
3,0.0003139,0.99969
6,0.00024092,0.99976
2,0.00011066,0.99989
3,0.99842,0.00158385
2,6.6245e-05,0.99993
3,0.00053543,0.99946
2,0.00029799,0.9997
2,0.00017274,0.99983
2,0.00031746,0.99968
4,0.99556,0.00443518
4,0.99547,0.00453431
2,0.99046,0.00954
1,0.00018025,0.99982
3,0.00050163,0.9995
1,3.415e-05,0.99997
2,0.00032945,0.99967
3,0.99801,0.00198853
1,0.00016574,0.99983
1,0.00010183,0.9999
1,9.0056e-05,0.99991
3,0.00010848,0.99989
1,0.00015804,0.99984
3,0.00016966,0.99983
2,0.00011937,0.99988
2,0.99164,0.00836
3,0.00012608,0.99987
3,0.99686,0.00314112
3,0.00029411,0.99971
3,0.00016966,0.99983
3,6.6941e-05,0.99993
1,7.9494e-05,0.99992
4,0.00015426,0.99985
2,0.00013393,0.99987
3,0.00052608,0.99947
3,0.00043049,0.99957
2,0.00010736,0.99989
2,0.00037246,0.99963
3,0.00018054,0.99982
3,0.00016413,0.99984
1,5.1951e-05,0.99995
1,9.4455e-05,0.99991
1,5.0256e-05,0.99995
3,0.00017486,0.99983
3,0.00037564,0.99962
2,0.00010684,0.99989
2,0.00027243,0.99973
3,0.00017488,0.99983
2,0.9949,0.0051
2,6.4745e-05,0.99994
3,0.00034872,0.99965
3,0.00062998,0.99937
2,0.00011811,0.99988
2,9.3235e-05,0.99991
3,0.00027574,0.99972
3,0.00011697,0.99988
3,0.00031726,0.99968
2,0.00011382,0.99989
2,0.99466,0.00534
3,0.00053179,0.99947
4,0.00021738,0.99978
3,0.00047034,0.99953
1,8.9404e-05,0.99991
3,0.00029411,0.99971
2,0.00010386,0.9999
3,0.997,0.00299743
3,0.00018339,0.99982
2,7.9128e-05,0.99992
1,0.00022869,0.99977
2,0.00021834,0.99978
2,0.99529,0.00470647
1,3.031e-05,0.99997
3,0.00019396,0.99981
3,0.00010545,0.99989
2,0.99652,0.00348354
1,2.0713e-05,0.99998
3,0.00055052,0.99945
1,0.00016574,0.99983
3,9.8983e-05,0.9999
3,0.00022196,0.99978
3,0.99794,0.00205937
2,0.00011811,0.99988
3,0.00021307,0.99979
3,0.00056716,0.99943
1,9.2637e-05,0.99991
1,4.7263e-05,0.99995
3,0.00010545,0.99989
2,0.99129,0.00871
3,0.00010944,0.99989
2,0.00011703,0.99988
3,0.99452,0.00548
3,0.00018864,0.99981
1,9.2637e-05,0.99991
3,0.00018864,0.99981
2,0.99169,0.00831
2,0.00011605,0.99988
2,0.00019864,0.9998
2,0.9984,0.00159907
1,0.00010679,0.99989
1,3.3214e-05,0.99997
3,0.000516,0.99948
1,3.3863e-05,0.99997
2,0.00018057,0.99982
1,9.3448e-05,0.99991
2,0.9949,0.0051
1,9.8837e-05,0.9999
3,0.00011061,0.99989
3,0.99807,0.00193323
3,0.99808,0.0019163
4,0.99846,0.00154215
2,0.0001546,0.99985
1,5.8763e-05,0.99994
2,0.00017969,0.99982
2,0.00010386,0.9999
2,0.99485,0.00515
3,0.00034872,0.99965
3,0.99681,0.00319278
3,0.00028395,0.99972
2,6.4745e-05,0.99994
3,0.00030361,0.9997
2,0.99634,0.00365621
3,0.00029411,0.99971
2,0.00038424,0.99962
3,0.00078294,0.99922
1,0.00018218,0.99982
1,5.5564e-05,0.99994
2,0.99789,0.00211089
3,0.00010944,0.99989
1,9.3457e-05,0.99991
2,0.99236,0.00764
2,7.0576e-05,0.99993
3,0.00016883,0.99983
1,0.00016249,0.99984
2,0.99722,0.00277723
3,0.00054773,0.99945
2,0.00033692,0.99966
1,0.00019296,0.99981
2,0.00037246,0.99963
2,0.99499,0.00501
3,0.0005948,0.99941
3,0.00034503,0.99965
1,2.0713e-05,0.99998
1,3.8289e-05,0.99996
1,0.00016399,0.99984
3,0.00056716,0.99943
2,0.00013897,0.99986
3,0.00010546,0.99989
2,0.00032945,0.99967
2,0.00011065,0.99989
2,0.00011743,0.99988
1,5.0261e-05,0.99995
3,0.00029408,0.99971
3,0.00015697,0.99984
5,0.00057631,0.99942
3,0.00020516,0.99979
3,0.99866,0.00133669
3,0.00010469,0.9999
3,0.00013178,0.99987
3,0.00016883,0.99983
0,0.97066,0.02934
3,0.00011256,0.99989
3,0.00027297,0.99973
3,0.00030251,0.9997
3,0.0001834,0.99982
2,8.381e-05,0.99992
5,0.00018857,0.99981
3,0.99631,0.00368792
3,0.00027604,0.99972
3,0.00028535,0.99971
3,0.99881,0.00119106
2,0.00011382,0.99989
2,0.00011743,0.99988
3,0.99605,0.00394582
2,0.00020077,0.9998
2,0.0001861,0.99981
3,0.00017488,0.99983
3,0.00031726,0.99968
2,0.00011703,0.99988
2,0.0001861,0.99981
3,0.00019396,0.99981
1,5.1697e-05,0.99995
3,0.99639,0.00360825
2,0.00019683,0.9998
2,0.99425,0.00575
2,0.99677,0.00323494
4,0.9978,0.00219708
3,0.99326,0.00674
3,0.99612,0.0038814
1,3.3214e-05,0.99997
3,0.00027008,0.99973
3,0.00043772,0.99956
2,4.3347e-05,0.99996
4,0.99452,0.00548
2,0.9948,0.0052
3,0.0003139,0.99969
2,0.00023623,0.99976
1,5.3542e-05,0.99995
3,0.00028395,0.99972
3,0.00029411,0.99971
2,0.99192,0.00808
3,0.99819,0.00181217
3,0.00031231,0.99969
3,0.00058851,0.99941
1,8.6952e-05,0.99991
2,0.99153,0.00847
3,0.0001834,0.99982
2,0.00011937,0.99988
2,7.5449e-05,0.99992
2,0.99695,0.00305189
3,0.00018145,0.99982
1,9.3538e-05,0.99991
1,9.6126e-05,0.9999
2,0.00011065,0.99989
1,6.054e-05,0.99994
2,0.00011065,0.99989
3,0.99452,0.00548
2,0.00011811,0.99988
3,0.99661,0.00338788
3,0.0001857,0.99981
2,0.99046,0.00954
1,3.0307e-05,0.99997
3,0.00030519,0.99969
3,0.00016883,0.99983
2,0.99714,0.00286097
3,0.00018494,0.99982
3,0.00015007,0.99985
